,url,brands,iphih1,sizedetails,sizedetail,ipiBoxi
745,https://diza.gallery/product-727/radix_navyblue_purse_theonce_diza#3525,"['', 'Once']","['سایز های محصول', 'ناموجود!']",None,None,"['استفاده از بهترين مواد اولیه، ساخت با دقت توسط دست، فینیشینگ بی\u200cنقص و طراحی صاحب\u200cسبک از این کیف ""وانس"" اثری متفاوت ساخته که علاوه بر به\u200cجای آوردن عمده\u200cی انتظارات، سلیقه\u200cی خاص مخاطب را نشان می\u200cدهد. کیف ""Radix"" اثری به اندازه و مقاوم برای نگه\u200cداری از اقلام روزمره است که در کنار عناصر دیگر پوششتان شما را در موقعیت\u200cهای گوناگون همراهی می\u200cکند. طراحی منیمال این کیف نیز با استایل\u200cهای متفاوت هم\u200cخوانی دارد.', 'جزئیات محصول\nساخته شده از چرم طبیعی.\nدسته\u200cی کاربردی و قابل استفاده به صورت مجزا.\nبند زنجیر کراس بادی با قابلیت جمع شد.']"
746,https://diza.gallery/product-728/jap_flat_shoes_arigatorosian_diza#5683267,"['', 'ariga torosian']","['سایز های محصول', 'مشخصات سایز']",['سایز : 36\nاندازه کف کفش : 22cm'],"['سایز : 36', 'اندازه کف کفش : 22cm']","['مجموعه کفش های آریگا توروسیان در ارمنستان و با استفاده از مواد مقاوم به صورت دستساز تولید می\u200cشوند و به همین سبب تا سالها کیفیت خود را حفظ میکنند. زیبایی شناسی مینیمال و کفی هندسی اغلب این کفش ها آنها را از دیگر انتخاب های مشابه متمایز میکند و قالب راحتشان پای شما را در طی روز تا ساعت ها همراهی خواهد کرد. کفش جلوباز JAP، انتخابی مناسب برای استایلی صاحب سبک در پوشش روزمره و عصر.', 'جزئیات محصول\nکفش تخت جلو باز.\nساخته شده به صورت دستی در ارمنستان.']"
747,https://diza.gallery/product-729/white_trousers_a2bymatin_diza#463246,"['', 'A2 by matin']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nدور کمر : 37/5\nقد شلوار : 102\nاندازه فاق : 41'],"['سایز : M', 'دور کمر : 37/5', 'قد شلوار : 102', 'اندازه فاق : 41']","['شلوار پیلی\u200cدار سفید ""آ به توان دو"" انتخابی فارق از زمان و متفاوت.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی فاستونی سفید.\nدو پیلی در جلو.\nزیپ و دکمه در جلو.\nبرش خمره\u200cای.\nیک پیلی در پایین پاچه\u200cها.', 'توضیحات محصول\nمشخصات مدل قد : 176cm سایز : S']"
748,https://diza.gallery/product-730/visage_purse_once_diza#45325,"['', 'Once']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nارتفاع : 29cm\nطول : 24cm\nارتفاع بند : 14cm'],"['سایز : FREE', 'ارتفاع : 29cm', 'طول : 24cm', 'ارتفاع بند : 14cm']","['استفاده از بهترين مواد اولیه، ساخت با دقت توسط دست، فینیشینگ بی\u200cنقص و طراحی صاحب\u200cسبک از این کیف ""وانس"" اثری متفاوت ساخته که علاوه بر به\u200cجای آوردن عمده\u200cی انتظارات، سلیقه\u200cی خاص مخاطب را نشان می\u200cدهد. کیف ""Visage"" اثری مقاوم و کارآمد برای افراد شاغل است که فضای کافی برای نگه\u200cداری از دستگاه\u200cهای الکترونیکی را دارد. دسته\u200cی بلند و بسیار راحت آن\u200c نیز استفاده\u200cی روزمره را ساده می\u200cکند. Visage در کنار عناصر دیگر پوششتان شما را در موقعیت\u200cهای متفاوت همراهی خواهد کرد.', 'جزئیات محصول\nساخته شده از چرم طبیعی.\nزمینه سیاه.\nاز مجموعه\u200cی ""Unify"".']"
749,https://diza.gallery/product-731/slab_clutch_Once_diza#56737,"['', 'Once']","['سایز های محصول', 'ناموجود!']",None,None,"['استفاده از بهترين مواد اولیه، ساخت با دقت توسط دست، فینیشینگ بی\u200cنقص و طراحی صاحب\u200cسبک از این کیف ""وانس"" اثری متفاوت ساخته که علاوه بر به\u200cجای آوردن عمده\u200cی انتظارات، سلیقه\u200cی خاص مخاطب را نشان می\u200cدهد. کیف ""Slab"" اثری کوچک و مقاوم برای نگه\u200cداری از اقلام ضروری است که در کنار عناصر دیگر پوششتان شما را در موقعیت\u200cهای گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nساخته شده از چرم طبیعی.\nزمینه سیاه با تکه\u200cهای سبز تیره.\nبا بند مچی و بند بلند کراس بادی.\nفارغ از جنسیت.\nاز مجموعه\u200cی ""Unify"".']"
750,https://diza.gallery/product-732/Face_clutch_Once_diza#6757636,"['', 'Once']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nارتفاع : 18cm\nطول : 30cm\nارتفاع بند : 60cm'],"['سایز : FREE', 'ارتفاع : 18cm', 'طول : 30cm', 'ارتفاع بند : 60cm']","['استفاده از بهترين مواد اولیه، ساخت با دقت توسط دست، فینیشینگ بی\u200cنقص و طراحی صاحب\u200cسبک از این کیف ""وانس"" اثری متفاوت ساخته که علاوه بر به\u200cجای آوردن عمده\u200cی انتظارات، سلیقه\u200cی خاص مخاطب را نشان می\u200cدهد. کیف ""Face"" اثری کوچک و مقاوم برای نگه\u200cداری از اقلام ضروری است که در منار عناصر دیگر پوششتان شما را در موقعیت\u200cهای متفاوت همراهی می\u200cکند.', 'جزئیات محصول\nساخته شده از چرم طبیعی.\nزمینه طوسی با تکه\u200cهای سیاه.\nبا بند مچی و بند بلند کراس بادی.\nفارغ از جنسیت.\nاز مجموعه\u200cی ""Unify"".']"
751,https://diza.gallery/product-735/khatoun_black_organza_blouse_lafemmeroje_diza#35463,"['', 'La Femme ROJE']","['سایز های محصول', 'ناموجود!']",None,None,"['شومیز مشکی La Femme Roje با آستین های پفی عنصری محبوب برای استایلی معاصر است. این اثر با بازی با دیگر المان های پوشش، در هر استایلی جای می\u200cگیرد.', 'توضیحات محصول\nمجموعه خاتون از قدرت و جسارت زنان ساکت شده در طی تاریخ الهام گرفته شده است؛ زنانی که برای جلب رضایت دیگران هیچ تکه از خود واقعی شان را رها نمی\u200cکنند.']"
752,https://diza.gallery/product-739/black_shimmering_zhilak_mehrnooshshahhosseini_diza#54654657,"['', 'mehrnoosh shahhosseini']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد از جلو : 47cm\nقد از پشت : 91cm\nفاصله بین دو زیر بغل : 39cm'],"['سایز : FREE', 'قد از جلو : 47cm', 'قد از پشت : 91cm', 'فاصله بین دو زیر بغل : 39cm']","['انتخاب پارچه نفیس و دوخت بی نقص ژیلک برگ زری مهرنوش شاه حسینی در کنار برش ساده، این اثر را به انتخابی مناسب برای پوشش روز و عصر و شب تبدیل کرده است. این کار از کنارها باز است وجلو و پشت کار با نوار مخمل به هم متصل می\u200cشوند. این تن خور آزاد بر هر تنی به زیبایی می\u200cنشیند و به مخاطب اجازه می\u200cدهد تا در فصول سردتر سال از زیر لایه های بیشتری بپوشد. طراحی ژیلک برگ زری نیز مانند دیگر کارهای طراحش ماندگار در زمان و فارغ از ترندهاست.', 'جزئیات محصول\nرویه حریر گل مخمل نفیس و آستر از پارچه شیمر.\nبدون سایز.\nمناسب تمامی فصول.']"
753,https://diza.gallery/product-740/headpiece_aga-accesories_diza#454224,"['', 'AGA']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['اشتیاقی از جنس کهکشان. تل های آگا از نخ و مخمل با رنگ های درخشان ساخته شده اند و انتخابی مناسب برای پوشش روز و عصر هستند.']
754,https://diza.gallery/product-740/headpiece_aga-accesories_diza#45563,"['', 'AGA']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['اشتیاقی از جنس کهکشان. تل های آگا از نخ و مخمل با رنگ های درخشان ساخته شده اند و انتخابی مناسب برای پوشش روز و عصر هستند.']
755,https://diza.gallery/product-740/headpiece_aga-accesories_diza#656476,"['', 'AGA']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['اشتیاقی از جنس کهکشان. تل های آگا از نخ و مخمل با رنگ های درخشان ساخته شده اند و انتخابی مناسب برای پوشش روز و عصر هستند.']
756,https://diza.gallery/product-741/chadorshab_tshirt_massi_diza#56673,"['', 'Massi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['تیشرت راحت از باید های هر کمد. تیشرت های ماسی در گذر زمان کیفیت خود را حفظ می کنند و در موقعیت ها و فصول گوناگون شما را با هر استایلی همراهی می کنند.استفاده از پارچه ی با کیفیت و دوخت بی نقص از ویژگی هایی است که آن ها را از محصولات مشابه متمایز می کنند.', 'جزئیات محصول']"
757,https://diza.gallery/product-741/chadorshab_tshirt_massi_diza#57436,"['', 'Massi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['تیشرت راحت از باید های هر کمد. تیشرت های ماسی در گذر زمان کیفیت خود را حفظ می کنند و در موقعیت ها و فصول گوناگون شما را با هر استایلی همراهی می کنند.استفاده از پارچه ی با کیفیت و دوخت بی نقص از ویژگی هایی است که آن ها را از محصولات مشابه متمایز می کنند.', 'جزئیات محصول']"
758,https://diza.gallery/product-742/white_top_rezanadimi_diza#645787,"['', 'Reza Nadimi']",['سایز های محصول'],None,None,"['عنصری اصیل و منحصر به فرد برای استایلی معاصر. این تاپ رضا ندیمی با طراحی متفاوت و دوختی بی نقص شما را تا سال\u200cها همراهی خواهد کرد.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی کتان.\nدارای بند از پشت.', 'توضیحات محصول\nرضا ندیمی در مجموعه اخیر خود با الهام از معماری سازه های متفاوت ایران و به کارگیری هنر اوریگامی، دست به خلق آثاری متفاوت، اصیل و در عین حال معاصر زده. آثاری فارغ از ترندهای روز که تا سالها تازگی طراحی خود را از دست نمی\u200cدهند. دوخت بی نقص و در نظر گرفتن کاربرد کارها در برش شان نیز سبب شده تا بیشتر آثار این مجموعه هم به صورت تکی و هم در کنار دیگر لایه ها در فصول مختلف کاربرد داشته باشند.']"
759,https://diza.gallery/product-743/Silver_cobalt_ring_arminnajib_diza#5464321,"['', 'Armin Najib']","['سایز های محصول', 'ناموجود!']",None,None,"['انتخابی مناسب برای استایلی منحصر به فرد. آرمین نجیب با به کار گیری زیبایی شناسی مینیمال و ترجمه ی آن به زبان بصری خود اثری متفاوت و معاصر ساخته است.', 'جزئیات محصول\nبدنه تمام نقره و نگین سنگ لاجورد تراش خورده.']"
760,https://diza.gallery/product-744/chadorshab_tshirt_massi_diza#345435,"['', 'Massi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['تیشرت راحت از باید های هر کمد. تیشرت های ماسی در گذر زمان کیفیت خود را حفظ می کنند و در موقعیت ها و فصول گوناگون شما را با هر استایلی همراهی می کنند.استفاده از پارچه ی با کیفیت و دوخت بی نقص از ویژگی هایی است که آن ها را از محصولات مشابه متمایز می کنند.']
761,https://diza.gallery/product-744/chadorshab_tshirt_massi_diza#4335,"['', 'Massi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['تیشرت راحت از باید های هر کمد. تیشرت های ماسی در گذر زمان کیفیت خود را حفظ می کنند و در موقعیت ها و فصول گوناگون شما را با هر استایلی همراهی می کنند.استفاده از پارچه ی با کیفیت و دوخت بی نقص از ویژگی هایی است که آن ها را از محصولات مشابه متمایز می کنند.']
762,https://diza.gallery/product-745/nahanjari_shirt_a8_diza#543673,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['بازی آگاهانه ی ا\u200c\u200cِی اِیت با رنگ و نقش. ترکیب بندی منتشر نقش ها، برش و تن خور آزاد، این پیراهن را به انتخابی مناسب برای کامل کردن استایل های متفاوت برای روز و عصر تبدیل می کند.دوخت پیراهن “ناهنجاری” با دوام و پارچه ی آن بسیار با کیفیت است.']
763,https://diza.gallery/product-746/golohendeseh_shirt_a8_diza#5464567,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['پیراهن گل و هندسه ترکیب جسورانه ای از پارچه ها و نقوش است. این پیراهن نا متقارن با نقوشی که در ترکیبی منتشر کنار هم چیده شده اند انتخابی متفاوت برای همراهی شما در استایل های مختلف است. این پیراهن از پارچه ی با کیفیت دوخته شده و شما را در طولانی مدت همراهی می کند.']
764,https://diza.gallery/product-747/crop_tshirt_chadorshab_massi_diza#46563,"['', 'Massi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['تلفیق هنر پارچه بافی با پوشش خیابانی-ورزشی. کراپ تاپ ""چادر شب"" ماسی تن خوری رها دارد و در پشت آن یک تکه ""چادر شب"" که پارچه دستبافت استان گلستان است تکه دوزی شده. مناسب استفاده روزانه و ورزشی. استفاده از پارچه ی با کیفیت و دوخت بی نقص از ویژگی هایی است که آن ها را از محصولات مشابه متمایز می کنند.']"
765,https://diza.gallery/product-747/crop_tshirt_chadorshab_massi_diza#54234,"['', 'Massi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['تلفیق هنر پارچه بافی با پوشش خیابانی-ورزشی. کراپ تاپ ""چادر شب"" ماسی تن خوری رها دارد و در پشت آن یک تکه ""چادر شب"" که پارچه دستبافت استان گلستان است تکه دوزی شده. مناسب استفاده روزانه و ورزشی. استفاده از پارچه ی با کیفیت و دوخت بی نقص از ویژگی هایی است که آن ها را از محصولات مشابه متمایز می کنند.']"
766,https://diza.gallery/product-748/marshal_orange_coat_sAAku_diza#344532,"['', 'SAAKU']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 74cm\nقد آستین : 49cm\nفاصله بین دو زیر بغل : 57cm'],"['سایز : M', 'قد : 74cm', 'قد آستین : 49cm', 'فاصله بین دو زیر بغل : 57cm']",['توضیحات محصول\nمشخصات مدل قد : 180cm سایز : S دور کمر : 68cm دور باسن : 93cm']
767,https://diza.gallery/product-749/mouz_shirt_a8_diza#6476754,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['پیراهن موز ترکیب جسورانه ای از پارچه ها و نقوش است. این پیراهن نا متقارن با نقوشی که در ترکیبی منتشر کنار هم چیده شده اند انتخابی متفاوت برای همراهی شما در استایل های مختلف است. این پیراهن از پارچه ی با کیفیت دوخته شده و شما را در طولانی مدت همراهی می کند.']
768,https://diza.gallery/product-750/floral_dress_maryam_mahdavi_diza#45736,"['', 'Maryam Mahdavi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['متأثر از ربان دوزی دامن های سنتی مازندران، پیراهن بلند گل دار مریم مهدوی از پارچه های نخی و گل ریز دوخته شده و همراهی ایده آل برای بهار و تابستان است. در کنار اکسسوری های متفاوت، این پیراهن شما را در خانه، خیابان های شهر، سفر و گردهمایی های دوستانه همراهی خواهد کرد. اغلب اوقات می\u200cتوانید این پیراهن خنک را تنها با یک شال بپوشید و احساس رهایی کنید.', 'توضیحات محصول']"
769,https://diza.gallery/product-750/floral_dress_maryam_mahdavi_diza#5643,"['', 'Maryam Mahdavi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['متأثر از ربان دوزی دامن های سنتی مازندران، پیراهن بلند گل دار مریم مهدوی از پارچه های نخی و گل ریز دوخته شده و همراهی ایده آل برای بهار و تابستان است. در کنار اکسسوری های متفاوت، این پیراهن شما را در خانه، خیابان های شهر، سفر و گردهمایی های دوستانه همراهی خواهد کرد. اغلب اوقات می\u200cتوانید این پیراهن خنک را تنها با یک شال بپوشید و احساس رهایی کنید.', 'توضیحات محصول']"
770,https://diza.gallery/product-751/chand_parche_shirt_A8_diza#56766289,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['پیراهن چند پارچه ترکیب جسورانه ای از پارچه ها و نقوش است. این پیراهن نا متقارن با نقوشی که در ترکیبی منتشر کنار هم چیده شده اند انتخابی متفاوت برای همراهی شما در استایل های مختلف است. این پیراهن از پارچه ی با کیفیت دوخته شده و شما را در طولانی مدت همراهی می کند.']
771,https://diza.gallery/product-752/BLACK_CROP_TOP#557563,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : S\nقد : 40cm\nفاصله بین دو زیر بغل : 47cm'],"['سایز : S', 'قد : 40cm', 'فاصله بین دو زیر بغل : 47cm']","['ترکیبی از کیفیت بالا، طراحی مینیمال و تن خوری بی نقص. کراپ تاپ سیاه رضا ندیمی انتخابی ماندگار در زمان است که در کنار عناصر دیگر پوشش، در هر استایلی جای میگیرد و شما را در هر موقعیتی همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه غواصی (نئوپرین).', 'توضیحات محصول\nمشخصات مدل قد : 180cm سایز : S دور کمر : 68cm']"
772,https://diza.gallery/product-753/black_tshirt_reza_nadimi_diza#45565,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : S\nقد : 72cm\nقد آستین : 22cm\nفاصله بین دو زیر بغل : 49cm'],"['سایز : S', 'قد : 72cm', 'قد آستین : 22cm', 'فاصله بین دو زیر بغل : 49cm']","['تی-شرت سیاه رضا ندیمی از پارچه نئوپرین دوخته شده و با برش راسته خود بر هر تنی به زیبایی می\u200cنشیند. کیفیت بالا و دوخت مقاوم این تی-شرت شما را تا سال ها همراهی خواهد کرد.', 'جزئیات محصول\nفارغ از جنسیت.\nدوخته شده از پارچه نئوپرین (غواصی).', 'توضیحات محصول\nمشخصات مدل قد : 185cm سایز : L']"
773,https://diza.gallery/product-754/marshal_coat_sAAku_diza#56574,"['', 'SAAKU']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 74cm\nقد آستین : 49cm\nفاصله بین دو زیر بغل : 57cm'],"['سایز : M', 'قد : 74cm', 'قد آستین : 49cm', 'فاصله بین دو زیر بغل : 57cm']","['المانی فارق از جنسیت و همراه هرروز با تن خوری رها و راحت. کت مارشال ساکو از کتان با کیفیت ژاپنی ساخته شده و با طراحی مینیمال اش به سادگی در استایل های گوناگون جای می\u200cگیرد.', 'توضیحات محصول\nمشخصات مدل قد : 180cm سایز : S دور کمر : 68cm دور باسن : 93cm']"
774,https://diza.gallery/product-755/marshal_beige_coat_sAAku_diza#534674,"['', 'SAAKU']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 74cm\nقد آستین : 49cm\nفاصله بین دو زیر بغل : 57cm'],"['سایز : M', 'قد : 74cm', 'قد آستین : 49cm', 'فاصله بین دو زیر بغل : 57cm']",['المانی فارق از جنسیت و همراه هرروز با تن خوری رها و راحت. کت مارشال ساکو از پارچه با کیفیت ژاپنی ساخته شده و با طراحی مینیمال اش به سادگی در استایل های گوناگون جای می\u200cگیرد.']
775,https://diza.gallery/product-756/tarkibrangha_shirt_A8_diza#5784,"['', 'A8']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['بازی با رنگ ها و فرم ها. ترکیب رنگ های روشن، برش آزاد و تن خور شایسته از ویژگی هایی است که پیراهن های ترکیب رنگ های A8 را به انتخابی ایده آل برای فصول بهار و تابستان تبدیل می\u200cکند. این پیراهن ها که یادآور پیراهن های گلف هستند، در کنار دیگر عناصر پوشش مخاطب با استایل های متفاوت همراه می\u200cشوند و در طی روز و گردهمایی های عصر، ظاهری سرزنده و متفاوت می\u200cسازند.']
776,https://diza.gallery/product-756/tarkibrangha_shirt_A8_diza#9765,"['', 'A8']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,['بازی با رنگ ها و فرم ها. ترکیب رنگ های روشن، برش آزاد و تن خور شایسته از ویژگی هایی است که پیراهن های ترکیب رنگ های A8 را به انتخابی ایده آل برای فصول بهار و تابستان تبدیل می\u200cکند. این پیراهن ها که یادآور پیراهن های گلف هستند، در کنار دیگر عناصر پوشش مخاطب با استایل های متفاوت همراه می\u200cشوند و در طی روز و گردهمایی های عصر، ظاهری سرزنده و متفاوت می\u200cسازند.']
777,https://diza.gallery/product-757/skmch1_shirt_rezanadimi_diza#00764,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 75cm\nقد آستین : 67cm\nفاصله بین دو زیر بغل : 51cm'],"['سایز : M', 'قد : 75cm', 'قد آستین : 67cm', 'فاصله بین دو زیر بغل : 51cm']","['صاحب سبک و مناسب استایل های متفاوت. پیراهن مردانه رضا ندیمی انتخابی مناسب برای پوشش روز و عصر است و در کنار دیگر عناصر پوشش مخاطب در گستره ای از استایل ها جای می\u200cگیرد. مجموعه اخیر رضا ندیمی با الهام از معماری بناهای متفاوت ایران طراحی شده و این امر در تکه دوزی های آستین و طاقی مانند دور یقه آشکار است.', 'جزئیات محصول\nدوخته شده از پارچه کرپ.\nتکه دوزی های آستین و دور یقه از جنس پارچه غواصی (نئوپرین).\nجلوباز.\nروش بسته شدن : دکمه.']"
778,https://diza.gallery/product-758/gkmt1_mantou_rezanadimi_diza#5554667,"['', 'Reza Nadimi']","['سایز های محصول', 'ناموجود!']",None,None,"['صاحب سبک، خنک و باوقار. متأثر از معماری ایران و ترکیب آن با هنرهای اوریگامی و دوخت، مانتو راه راه رضا ندیمی اثری امضا دار و ماندگار در زمان است. این مانتو به هر تنی خوش می\u200cنشیند و با بازی با دیگر المان های پوششتان در هر موقعیتی شما را همراهی می\u200cکند و در استایل های گوناگون جای می\u200cگیرد.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی نخی لطیف و راه\u200cراه.\nجلوباز.']"
779,https://diza.gallery/product-759/om4earrings_nashminkanani_diza#5783,"['', 'Nashmin Kanani']","['سایز های محصول', 'ناموجود!']",None,None,"['مجموعه ی اخیر نشمین کنعانی متأثر از جای جای طبیعت پدید آمده؛ این گوشواره با الهام از حرکت موج های اقیانوس طراحی شده و فرم نامنظمش بیان می\u200cکند که زیبایی لزوماً بی نقص نیست، درست مانند طبیعت. این گوشواره نقره با استایل های متفاوت هماهنگ میشود و المانی از طبیعت به پوشش مخاطب می\u200cافزاید.', 'جزئیات محصول\nاز جنس نقره و مروارید پرورشی.']"
780,https://diza.gallery/product-760/black_mantoumtbl2_rezanadimi_diza#5004,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 95cm\nقد آستین : 61cm\nفاصله بین دو زیر بغل : 45cm'],"['سایز : FREE', 'قد : 95cm', 'قد آستین : 61cm', 'فاصله بین دو زیر بغل : 45cm']","['سبک، خنک و باوقار. مانتو نخی سیاه رضا ندیمی انتخابی ایده آل برای روزهای تابستانی و بهاری. این مانتو آزاد و نسبتاً بلند بدون سایز است و طراحی مینیمالش با المان هایی مانند برش های پشت کار و جزئیات یقه کامل می\u200cشود. این مانتو سیاه بر هر تنی خوش مینشیند و در استایل های متفاوت جای می\u200cگیرد.', 'جزئیات محصول\nدوخته شده از کتان تماماً نخ.\nجلوباز.']"
781,https://diza.gallery/product-761/violet_hat_virago_diza#4566546,"['', 'virago']","['سایز های محصول', 'ناموجود!']",None,None,"['کلاه های سطلی، طرح هایی کاربردی هستند که حدود قرن 19 پدیدار شدند و پس از فراز و نشیب های فراوان دوباره محبوبیت خود را در دنیای فشن و مخصوصا میان نسل جوان یافتند. کلاه لیلی بند دار ویراگو انتخابی متفاوت و هیجان انگیز است که در کنار کارکرد حجاب، استایلی سرزنده می\u200cسازد و میتواند امضای پوشش شما باشد.', 'جزئیات محصول\nبه یافتی.\nدارای بند.', 'توضیحات محصول\nکلاه های ویراگو از نمونه پارچه های کالیته ها به یافت می\u200cشوند. بیشتر این پارچه ها از الیاف مصنوعی اند و به همین دلیل ویراگو آستری نخی به منظور جلوگیری از تعریق سر درون کلاه هایش تعبیه کرده.']"
782,https://diza.gallery/product-762/violet_hat_virago_diza#45565,"['', 'virago']","['سایز های محصول', 'ناموجود!']",None,None,"['کلاه های سطلی، طرح هایی کاربردی هستند که حدود قرن 19 پدیدار شدند و پس از فراز و نشیب های فراوان دوباره محبوبیت خود را در دنیای فشن و مخصوصا میان نسل جوان یافتند. کلاه ویولت بند دار ویراگو انتخابی خوشرنگ و راحت است که در کنار کارکرد حجاب، استایلی متفاوت می\u200cسازد و می\u200cتواند امضای استایل شما باشد.', 'جزئیات محصول\nبه یافتی.\nبند دار.\nآستردار.', 'توضیحات محصول\nکلاه های ویراگو از نمونه پارچه های کالیته ها به یافت می\u200cشوند. بیشتر این پارچه ها از الیاف مصنوعی اند و به همین دلیل ویراگو آستری نخی به منظور جلوگیری از تعریق سر درون کلاه هایش تعبیه کرده.']"
783,https://diza.gallery/product-763/butterly_hat_virago_diza#90880,"['', 'virago']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nسایز دور کلاه : 58cm'],"['سایز : FREE', 'سایز دور کلاه : 58cm']","['کلاه سفید پروانه ویراگو انتخابی هیجان انگیز است که در کنار کارکرد حجاب، می\u200cتواند امضای پوشش شما باشد. برش متفاوت لبه و انتخاب پارچه این کلاه سطلی، آن را به انتخابی مناسب برای استایل های معاصر و جسور تبدیل می\u200cکند.', 'جزئیات محصول\nاز تور دو لایه.\nبدون بند.', 'توضیحات محصول\nکلاه های سطلی، طرح هایی کاربردی هستند که حدود قرن 19 پدیدار شدند و پس از فراز و نشیب های فراوان دوباره محبوبیت خود را در دنیای فشن و مخصوصا میان نسل جوان یافتند. این کلاه سطلی ویراگو مانند دیگر کارهای این برند از نمونه پارچه کالیته ها به-یافت شده و جنس توری آن از تعریق سر جلوگیری می\u200cکند.']"
784,https://diza.gallery/product-764/2piece_collar_hat_virago_diza#25809,"['', 'virago']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nسایز دور کلاه : 56cm\nطول دور یقه : 40cm'],"['سایز : FREE', 'سایز دور کلاه : 56cm', 'طول دور یقه : 40cm']","['جزئیات محصول\nطرح چهل تکه', 'توضیحات محصول\nکلاه ها و دیگر آثار ویراگو از نمونه پارچه کالیته ها به یافت می\u200cشوند. بیشتر این پارچه ها از الیاف مصنوعی اند و به همین دلیل ویراگو آستری نخی به منظور جلوگیری از تعریق سر درون کلاه هایش تعبیه کرده.']"
785,https://diza.gallery/product-765/nabaatc04_earring_AGA_DIZA#5346,"['', 'AGA']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nارتفاع : 6/5cm'],"['سایز : FREE', 'ارتفاع : 6/5cm']","['""آگا يك زيور انسانى است و خود به تنهايى يك استايل است."" گوشواره ای خارج از چهارچوب های زمان و مکان و ترندهای روز. المانی مستقل و طراحی متفاوت ملهم از معماری ایرانی که به هر استایلی هویت می دهد.', 'جزئیات محصول\nنقره 925\nسنگ جاسپر\nبدنه مسی رنگ : مفتول مس', 'توضیحات محصول\nاین مجموعه به اسم آکراو، به معنی کلاغ در زبان ارمنی شامل دو نوع گره است که با دو متریال که در آگا جدید است ساخته شده است. مفتول های برنجی و مسی. مهمترین وجه این کالکشن استفاده از متریال های متعدد و مختلف به گونه ایست که مکمل هم هستند و بدون هم معنا نمی دهند.']"
786,https://diza.gallery/product-766/shabc04_earrings_AGA_DIZA#10097,"['', 'AGA']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nارتفاع : 7cm'],"['سایز : FREE', 'ارتفاع : 7cm']","['""آگا يك زيور انسانى است و خود به تنهايى يك استايل است."" گوشواره ای خارج از چهارچوب های زمان و مکان و ترندهای روز. المانی مستقل و طراحی متفاوت ملهم از معماری ایرانی که به هر استایلی هویت می دهد.', 'جزئیات محصول\nنقره 925\nمفتول مس\nسنگ جاسپر سیاه', 'توضیحات محصول\nاین مجموعه به اسم آکراو، به معنی کلاغ در زبان ارمنی شامل دو نوع گره است که با دو متریال که در آگا جدید است ساخته شده است. مفتول های برنجی و مسی. مهمترین وجه این کالکشن استفاده از متریال های متعدد و مختلف به گونه ایست که مکمل هم هستند و بدون هم معنا نمی دهند.']"
