,Links,brands,iphih1,sizedetails,sizedetail,ipiBoxi
205,https://diza.gallery/product-1223/red_rose_golves_dast_arrr_Diza#34256834,None,"['سایز های محصول', 'ناموجود!']",None,None,None
206,https://diza.gallery/product-1224/blazerandskirt_bafo_Diza#2436783,"['', 'bafo']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : 29cm\nقد آستین : 40cm\nفاصله بین دو زیر بغل : 37cm\nقد دامن : 29cm\nدور کمر دامن : 26cm'],"['سایز : 1', 'قد : 29cm', 'قد آستین : 40cm', 'فاصله بین دو زیر بغل : 37cm', 'قد دامن : 29cm', 'دور کمر دامن : 26cm']","['این کت و دامن بافو از فوتر سفید و مخمل کبریتی دوخته شده. زیبایی در طراحی و کیفیت پارچه و دوخت، این اثر را به همراهی مناسب، گرم و ظریف برای کودکان شما بدل کرده. دامن مخمل کبریتی چهارخانه و کراوات، که با دقت طراحی شده، همراه کت سفید می\u200cشوند\u200c و استایلی مطابق مد روز را برای کودکان شما می\u200cسازند.', 'جزئیات محصول\nدوخته شده از فوتر سفید ترک و مخمل کبریتی چهارخانه قفقازی.', 'توضیحات محصول\nکالکشن پاییزه ی بافو؛ مشارکت کودک و ارتباط بیشتر او با انچه بر تن دارد.(فعلِ اتصال و انفصال قسمت های مختلف لباس که بدست کودک انجام می گیرد؛ به او ازادی انتخاب می دهد و تنوع در حالت لباس) کودک در لحظه ای که سرشار از ازادی انتخاب است، تکه ها را به هم متصل و یا از هم\u200c جدا می کند.']"
207,https://diza.gallery/product-1225/long_brown_raincoat_Pariya_Diza#347944484,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,None
208,https://diza.gallery/product-1226/long_darayi_blazer_NargessTafi_Diza#357932,"['', 'nargesTafi']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 107cm\nقد آستین : 59cm\nفاصله بین دو زیر بغل : 50cm'],"['سایز : FREE', 'قد : 107cm', 'قد آستین : 59cm', 'فاصله بین دو زیر بغل : 50cm']","['بازی رنگ\u200cها در برشی ساده و کلاسیک. کت بلند دارایی ""نرگس طافی"" اثری اصیل، خوش\u200cدوخت و فارغ از زمان است که در کنار دیگر عناصر پوشش مخاطب در استایل\u200cهای گوناگون جای می\u200cگیرد و در موقعیت\u200cهای رسمی و نیمه\u200cرسمی همراهی می\u200cکند. در کنار هارمونی رنگ\u200cهای این ست با اکسسوری\u200cها و لایه\u200cها بازی کنید تا همواره استایلی باهویت و در عین حال متفاوت داشته باشید.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی ترمه دارایی دارایی.\nبرش راسته.\nبا دو جیب در جلو.\nبا دکمه\u200cی مکرومه\u200cبافی نارنجی.\nاین لباس مناسب سایز 36 تا 42 می باشد.']"
209,https://diza.gallery/product-1227/black_harem_pants_bibijana_Diza#32547983,"['', 'BIBIJANA']","['سایز های محصول', 'ناموجود!']",None,None,['توضیحات محصول\nبی\u200cبی جانا از الگوهای فرهنگی زنان قدیم و کاربرد آن\u200cها در دنیای معاصر و امروزی به عنوان منبع الهام طراحی\u200cهایش استفاده می\u200cکند.']
210,https://diza.gallery/product-1229/black_crop_top_Pariya_Diza#347822264,"['', 'PARIYA AMIRI']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 48cm\nقد آستین : 28cm\nفاصله بین دو زیر بغل : 46cm'],"['سایز : FREE', 'قد : 48cm', 'قد آستین : 28cm', 'فاصله بین دو زیر بغل : 46cm']",['جزئیات محصول\nاین محصول مناسب سایز 36 تا 40 است.']
211,https://diza.gallery/product-1230/bottejegheh_pancho_RamakZaringhaba_Diza#4563762,"['', 'Ramak zarringhaba']",['سایز های محصول'],None,None,None
212,https://diza.gallery/product-1231/long_green_jumpsuit_Pariya_Diza#32546,"['', 'PARIYA AMIRI']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 131cm\nقد آستین : 58cm\nفاصله بین دو زیر بغل : 52cm\nدور کمر : 43cm'],"['سایز : FREE', 'قد : 131cm', 'قد آستین : 58cm', 'فاصله بین دو زیر بغل : 52cm', 'دور کمر : 43cm']",['جزئیات محصول\nاین محصول مناسب سایز 36 تا 40 است.']
213,https://diza.gallery/product-1233/long_panchou_RamakZaringhaba_Diza#564571678,"['', 'Ramak zarringhaba']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 103cm\nعرض سرشانه : 54cm'],"['سایز : FREE', 'قد : 103cm', 'عرض سرشانه : 54cm']","['پانچوی رامک زرین\u200cقبا، انتخابی فارغ از زمان که شما را از خانه تا خیابان و سفر همراهی خواهد کرد. برش آزاد این اثر بر هر تنی خوش می\u200cنشیند و اجازه می\u200cدهد تا از زیر آن لایه\u200cهایی\u200c ضخیم و زمستانی بپوشید.', 'جزئیات محصول\nپانچو جلوباز و کلاه\u200cدار.\nدوخته شده از پارچه\u200cی ژاکارد.\nبا آستر خردلی.\nفارغ از جنسیت.\nمناسب بهار، پاییز و زمستان.']"
214,https://diza.gallery/product-1234/short_black_raincoat_Pariya_Diza#3523156,"['', 'PARIYA AMIRI']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 82cm\nقد آستین : 60cm\nفاصله بین دو زیر بغل : 55cm'],"['سایز : FREE', 'قد : 82cm', 'قد آستین : 60cm', 'فاصله بین دو زیر بغل : 55cm']",['جزئیات محصول\nمناسب سایز 36 تا 42']
215,https://diza.gallery/product-1235/gray_gloves_Dast_arrr_Diza#325642,None,"['سایز های محصول', 'ناموجود!']",None,None,None
216,https://diza.gallery/product-1236/velvet_blue_ghalamkar_bomberjacket_RezaNadimi_Diza#3462167,"['', 'Reza Nadimi']",['سایز های محصول'],None,None,"['کت بامبر قلم\u200cکار ""رضا ندیمی"" انتخابی صاحب سبک است که شما را طی روز و در موقعیت\u200cهای متفاوت عصر و روز همراهی می\u200cکند؛ اثری با نقشی قدیمی و کهن در برشی معاصر که می\u200cتواند امضای پوشش شما باشد. طراحی این کت فارغ از زمان است و در کنار اکسسورهای گوناگون در استایل\u200cهای متفاوت می\u200cگنجد.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی قلم\u200cکار با چاپ دستی.\nبا آستر مخمل.\nدارای نواردوزی\u200cهای سیاه.\nکش سیاه در یقه و لبه\u200cی پایین کار.\nبا زیپ بسته می\u200cشود.', 'پارچه\u200cهای نفیس\nزمستانه\nپاییزه\nبهاره\nقلم\u200cکار\nفارغ از زمان']"
217,https://diza.gallery/product-1237/white_jumpsuit_Bafoo_Diza#3522762,"['', 'bafo']","['سایز های محصول', 'مشخصات سایز']",['سایز : 2\nقد : 81cm\nدور کمر : 35cm\nفاق : 22cm'],"['سایز : 2', 'قد : 81cm', 'دور کمر : 35cm', 'فاق : 22cm']","['جامپ سوت بافو دوخته شده از فوتر سفید و با جزئیات ظریف، برای همراهی کودکان در روز\u200cهای سرد مناسب است.', 'جزئیات محصول\nقسمت بالای شلوار جدا می شود و کودک می تواند در دو حالت از این لباس استفاده کند؛ جامپسوت و شلوار.\nدوخته شده از فوتر سفید ترک.', 'توضیحات محصول\nکالکشن پاییزه ی بافو؛ مشارکت کودک و ارتباط بیشتر او با انچه بر تن دارد.(فعلِ اتصال و انفصال قسمت های مختلف لباس که بدست کودک انجام می گیرد؛ به او ازادی انتخاب می دهد و تنوع در حالت لباس) کودک در لحظه ای که سرشار از ازادی انتخاب است، تکه ها را به هم متصل و یا از هم\u200c جدا می کند.']"
218,https://diza.gallery/product-1239/coat_and_vest_bafoo_Diza#4325894,"['', 'bafo']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : 64cm\nقد آستین : 34cm\nفاصله بین دو زیر بغل : 34cm'],"['سایز : 1', 'قد : 64cm', 'قد آستین : 34cm', 'فاصله بین دو زیر بغل : 34cm']","['دوست و همراهی گرم برای روز\u200cهای سرد. پالتو/جلیقه\u200cی فوتر سفید بافو با دوخت با دوام و طراحی زیبا کودک شما را در آغوش گرفته و او را گرم نگه می\u200cدارد.', 'جزئیات محصول\nکودک می تواند استین های پالتو را جدا کرده و به شکل جلیقه از این اثر استفاده کند.\nدوخته شده از فوتر سفید ترک.', 'توضیحات محصول\nکالکشن پاییزه ی بافو؛ مشارکت کودک و ارتباط بیشتر او با انچه بر تن دارد.(فعلِ اتصال و انفصال قسمت های مختلف لباس که بدست کودک انجام می گیرد؛ به او ازادی انتخاب می دهد و تنوع در حالت لباس) کودک در لحظه ای که سرشار از ازادی انتخاب است، تکه ها را به هم متصل و یا از هم\u200c جدا می کند.']"
219,https://diza.gallery/product-1241/blue_darayi_suit_Nargesstaafi_Diza#3445846784,"['', 'nargesTafi']",['سایز های محصول'],None,None,"['پارچه\u200cی نفیس\u200c ترمه دارایی در برشی ساده و کلاسیک. ست کت و شلوار دارایی ""نرگس طافی"" اثری اصیل، خوش\u200cدوخت و فارغ از زمان است که در کنار دیگر عناصر پوشش مخاطب در استایل\u200cهای گوناگون جای می\u200cگیرد و در موقعیت\u200cهای رسمی و نیمه\u200cرسمی همراهی می\u200cکند. در کنار هارمونی رنگ\u200cهای این ست با اکسسوری\u200cها و لایه\u200cها بازی کنید تا همواره استایلی باهویت و در عین حال متفاوت داشته باشید.', 'جزئیات محصول\nدوخته\u200cشده از پارچه\u200cی ترمه دارایی.\nکت دو جیب در جلو دارد.\nدکمه\u200cی قلاب\u200cبافی مستطیلی در جلوی کت.\nنوار کمر شلوار کشی است.\nمناسب تمامی فصول.']"
220,https://diza.gallery/product-1244/pink_long_necklace_BlueForest_Diza#2143726,"['', 'Blue Forest']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول بند : 76cm'],"['سایز : FREE', 'طول بند : 76cm']",None
221,https://diza.gallery/product-1245/gray_overall_Pariya_Diza#3258942,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,"['جزئیات محصول\nاز مجموعه بادگیر\nپارچه گاباردین\nمناسب چهار فصل', 'توضیحات محصول\nاین محصول مناسب سایز 36 تا 40 می باشد.']"
222,https://diza.gallery/product-1246/ivy_earrings_Dalnoon_Diza#124895,"['', 'd.a.l.n.o.o.n']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['گوشواره\u200cی “آیوی” اثری مدرن و جسور و با پالت رنگی درخشان است که نشاط را به استایلتان اضافه می\u200cکند.', 'جزئیات محصول\nساخته شده از گچ با تکنیک پاپیه \u200cماشه.', 'توضیحات محصول\nمجموعه ی سوم “دال نون” نامش “ویلی ونکا” است که هدف از ساخت آن یادآوری طعم شیرین کودکی است که با اقتباس از فیلم “چارلی و کارخانه\u200cی شکلات سازی” است.']"
223,https://diza.gallery/product-1246/ivy_earrings_Dalnoon_Diza#346482123,"['', 'd.a.l.n.o.o.n']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['گوشواره\u200cی “آیوی” اثری مدرن و جسور و با پالت رنگی درخشان است که نشاط را به استایلتان اضافه می\u200cکند.', 'جزئیات محصول\nساخته شده از گچ با تکنیک پاپیه \u200cماشه.', 'توضیحات محصول\nمجموعه ی سوم “دال نون” نامش “ویلی ونکا” است که هدف از ساخت آن یادآوری طعم شیرین کودکی است که با اقتباس از فیلم “چارلی و کارخانه\u200cی شکلات سازی” است.']"
224,https://diza.gallery/product-1246/ivy_earrings_Dalnoon_Diza#436427,"['', 'd.a.l.n.o.o.n']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['گوشواره\u200cی “آیوی” اثری مدرن و جسور و با پالت رنگی درخشان است که نشاط را به استایلتان اضافه می\u200cکند.', 'جزئیات محصول\nساخته شده از گچ با تکنیک پاپیه \u200cماشه.', 'توضیحات محصول\nمجموعه ی سوم “دال نون” نامش “ویلی ونکا” است که هدف از ساخت آن یادآوری طعم شیرین کودکی است که با اقتباس از فیلم “چارلی و کارخانه\u200cی شکلات سازی” است.']"
225,https://diza.gallery/product-1247/tiedye_blue_denim_blazer_TheT_Diza#425684,"['', 'the T']","['سایز های محصول', 'ناموجود!']",None,None,['جزئیات محصول\nمناسب سایز 36 تا 44\nدوخته شده از پارچه\u200cی دنیم (جین).\nرنگ شده به روش تای\u200cدای.\nدارای مهره\u200cدوزی، گل\u200cدوزی\u200cهای ظریف و تکه\u200cدوزی.\nجیب\u200cهای بزرگ و کاربردی.\nفارغ از جنسیت.\nمناسب بهار، پاییز و زمستان.']
226,https://diza.gallery/product-1248/White_blazer_Pariya_Diza#32572,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,"['کت سفید ساده از اقلامی فارغ از زمان و اساسی است که به روش\u200cهای گوناگون استایل می\u200cشود و به راحتی در کنار دیگر عناصر پوششتان می\u200cنشیند. این کت سفید ""پریا"" برشی آزاد دارد که بر هر بدنی خوش می\u200cنشیند و در روزهای گرم به معنای خنکی است و در روزهای سردتر اجازه می\u200cدهد که از زیر، لایه\u200cهای دیگری بپوشید.', 'جزئیات محصول\nکت چهار دکمه با یک جیب جلو.\nسرآستین\u200cهای دکمه\u200cدار.\nدوخته شده از نوعی لینن.\nاز مجموعه\u200cی باد\u200cگیر.']"
227,https://diza.gallery/product-1249/greenleaves_headpiece_AGAandLeila_Diza#4365365,"['', 'AGA']",['سایز های محصول'],None,None,"['یک اکسسوری جذاب می\u200cتواند به استایلتان هویت ببخشد. تل سر آگا، با رنگ درخشان و دوام مثال زدنی، خود را در میان دیگر عناصر استایلتان جا می\u200cدهد.\u200c\u200c\u200c', 'جزئیات محصول\nاز مجموعه مشترک آگا و لیلا.\nاز جنس حریر و کرپ', 'توضیحات محصول\nتل\u200cهای آگا نتیجه\u200cی همکاری لیلا کیا طراح لباس و آگا\u200c است که در راستای مد پایدار از اضافات پارچه\u200cها تولید شده اند.']"
228,https://diza.gallery/product-1252/patience_earrings_Dalnoon_Diza#4367246,"['', 'd.a.l.n.o.o.n']","['سایز های محصول', 'ناموجود!']",None,None,"['“بردباری” المانی مفهومی\u200cاست که با کمک رنگ\u200cها و فرم\u200cهای امیدوارکننده، در تلاش است که مسیر سخت دوران کرونا را کمی هموار تر کند. این اثر هنری زیبا با رنگ شاداب خود جلوه\u200cای متفاوت و معاصر به پوشش شما می\u200cدهد.', 'جزئیات محصول\nساخته شده از گچ با تکنیک پاپیه \u200cماشه.', 'توضیحات محصول\nمجموعه ی چهارم “دال نون” که با همکاری برند “ماتلی” طراحی شده است، با نام “Comfort” برای مروری بر سال ۲۰۲۰ و دوران کروناست و تاثیرات مثبتی که پاندمی بر روی شیوه ی زندگی ما گذاشته است را نمایش می\u200cدهد.']"
229,https://diza.gallery/product-1253/blackandwhite_Headpiece_AgaandLeila_Diza#3573154,"['', 'AGA']",['سایز های محصول'],None,None,"['یک اکسسوری جذاب می\u200cتواند به استایلتان هویت ببخشد. تل سر آگا، با طراحی خیره کننده و دوام مثال زدنی، خود را در میان دیگر عناصر استایلتان جا می\u200cدهد.\u200c\u200c\u200c', 'جزئیات محصول\nاز مجموعه مشترک آگا و لیلا.\nاز جنس حریر و کرپ', 'توضیحات محصول\nتل\u200cهای آگا نتیجه\u200cی همکاری لیلا کیا طراح لباس و آگا\u200c است که در راستای مد پایدار از اضافات پارچه\u200cها تولید شده اند.']"
230,https://diza.gallery/product-1255/zebra_earrings_Dalnoon_Diza#2435844785,"['', 'd.a.l.n.o.o.n']","['سایز های محصول', 'ناموجود!']",None,None,"['گوشواره\u200cی زبرا، اثر هنری کوچکی\u200cاست که به استایلتان اضافه شده و هویتی نو و امروزی به آن می\u200cبخشد. انتخاب یک گوشواره\u200cی مناسب از بایدهای یک پوشش منحصر به فرد است.', 'جزئیات محصول\nساخته شده از گچ با تکنیک پاپیه \u200cماشه.', 'توضیحات محصول\nمجموعه ی اول دال نون با نام “قرن بیستم”، از هنر و معماری قرن بیستم الهام گرفته شده است.']"
231,https://diza.gallery/product-1256/pinkandgray1_necklace_BlueForest_Diza#3254467,"['', 'Blue Forest']",['سایز های محصول'],None,None,"['پیچش سایه\u200cهای مختلف صورتی و طوسی در مهره\u200cهای این گردنبند یک ترکیب رنگی مناسب تمام فصول است که به راحتی در کنار دیگر عناصر پوشش مخاطب می\u200cنشیند و در روزمره و موقعیت\u200cهای گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nساخته شده از مهره\u200cهای شش\u200cضلعی با قطرهای متفاوت.\nبه\u200c رنگ صورتی تیره با ابر و باد طوسی.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
232,https://diza.gallery/product-1257/gray_ring1_BlueForest_Diza#575432146,"['', 'Blue Forest']","['سایز های محصول', 'ناموجود!']",None,None,"['انگشتر شش ضلعی ""Blue Forest"" با ابر و باد خاکستری، انتخابی مینیمال و در عین حال زنده و روان است که به راحتی با استایل\u200cها و رنگ\u200cهای گوناگون همراه می\u200cشود.', 'جزئیات محصول\nبه\u200c رنگ خاکستری تیره با ابر و باد روشن\u200cتر.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
233,https://diza.gallery/product-1259/bottejegheh_pancho_RamakZaringhaba_Diza#458595,"['', 'Ramak zarringhaba']",['سایز های محصول'],None,None,"['پانچوی رامک زرین\u200cقبا، انتخابی فارغ از زمان که شما را از خانه، تا خیابان و سفر همراهی خواهد کرد. برش آزاد این\u200c پانچو بر هر تنی خوش می\u200cنشیند و کناره\u200cهای باز آن به مخاطب اجازه می\u200cدهد تا از هر کدام از قسمت\u200cهای جلوی کار مانند یک شال استفاده کند.', 'جزئیات محصول\nپانچو جلوباز و کلاه\u200cدار.\nدوخته شده از پارچه\u200cی ژاکارد.\nبا آستر نارنجی.\nفارغ از جنسیت.\nمناسب بهار، پاییز و زمستان.']"
234,https://diza.gallery/product-1260/blackandwhite_trousars_Pariya_Diza#32548543,"['', 'PARIYA AMIRI']",['سایز های محصول'],None,None,['جزئیات محصول\nاین شلوار مناسب سایز 36 تا 40 است.']
235,https://diza.gallery/product-1261/blue_necklace_blueforest_Diza#4545314,"['', 'Blue Forest']",['سایز های محصول'],None,None,"['رنگ زنده و شاداب این گردنبند همراه ابر و بادهای سفیدش، آبی\u200cترین روزهای آسمان را به پوشش شما هدیه می\u200cدهد.', 'جزئیات محصول\nساخته شده از مهره\u200c\u200cهای ۶ضلعی با قطرهای متفاوت.\nبه رنگ آبی با ابر و باد سفید.\nاز\u200c مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
236,https://diza.gallery/product-1262/blackandwhite_necklace_Diza#35467246,"['', 'Blue Forest']",['سایز های محصول'],None,None,"['پیچش سایه\u200cهای سیاه و سفید در مهره\u200cهای این گردنبند یک ترکیب رنگی مناسب تمام فصول و استایل\u200cهای گوناگون است که به راحتی در کنار دیگر عناصر پوشش مخاطب می\u200cنشیند و در روزمره و موقعیت\u200cهای متفاوت همراهی می\u200cکند.', 'جزئیات محصول\nساخته شده از مهره\u200c\u200cهای ۶ضلعی با قطرهای متفاوت.\nبه رنگ سیاه با ابر و باد سفید.\nاز\u200c مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
237,https://diza.gallery/product-1263/tiedye_vest_theT_Diza#467822475,"['', 'the T']","['سایز های محصول', 'ناموجود!']",None,None,['جزئیات محصول\nمناسب سایز 36 تا 44\nدوخته شده از پارچه\u200cی دنیم (جین).\nرنگ شده به روش تای\u200cدای.\nبا دکمه\u200cهای فشاری.\nجیب\u200cهای بزرگ و کاربردی.\nفارغ از جنسیت.\nمناسب بهار، پاییز و زمستان.']
238,https://diza.gallery/product-1265/blue_earrings_Blueforest_Diza#54367836,"['', 'Blue Forest']",['سایز های محصول'],None,None,"['رنگ زنده و شاداب این گوشواره همراه ابر و بادهای سفیدش، آبی\u200cترین روزهای آسمان را به پوشش شما هدیه می\u200cدهد.', 'جزئیات محصول\nبه\u200c رنگ آبی آسمانی با ابر و باد\u200c سفید.\nگوشواره\u200cی میخی.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
239,https://diza.gallery/product-1267/pinkandgray_necklace_BlueForest#455625895,"['', 'Blue Forest']",['سایز های محصول'],None,None,"['پیچش سایه\u200cهای مختلف صورتی و خاکستری در مهره\u200cهای این گردنبند یک ترکیب رنگی مناسب تمام فصول است که به راحتی در کنار دیگر عناصر پوشش مخاطب می\u200cنشیند و در روزمره و موقعیت\u200cهای گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nساخته شده از مهره\u200cهای شش\u200cضلعی با قطرهای متفاوت.\nبه\u200c رنگ صورتی تیره با ابر و باد توسی.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
240,https://diza.gallery/product-1268/gray_ring2_BlueForest_Diza#2334684345,"['', 'Blue Forest']",['سایز های محصول'],None,None,"['انگشتر شش ضلعی ""Blue Forest"" با ابر و باد خاکستری، انتخابی مینیمال و در عین حال زنده و روان است که به راحتی با استایل\u200cها و رنگ\u200cهای گوناگون همراه می\u200cشود.', 'جزئیات محصول\nبه\u200c رنگ خاکستری تیره با ابر و باد روشن\u200cتر.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
241,https://diza.gallery/product-1269/grayandwhite_earrings_BlueForest_Diza#43654786,"['', 'Blue Forest']","['سایز های محصول', 'ناموجود!']",None,None,"['گوشواره\u200cای متواضع و در عین حال صاحب سبک برای کامل کردن پوشش شما. این گوشواره با طراحی\u200cمینیمال و رنگ\u200cهای خنثی خود به راحتی در استایل\u200cهای متفاوت جای می\u200cگیرد.', 'جزئیات محصول\nبه\u200c رنگ خاکستری تیره با ابر و باد سفید.\nگوشواره\u200cی میخی.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
242,https://diza.gallery/product-1270/printed_headpiece_AgaandLeila_Diza#35436754,"['', 'AGA']",['سایز های محصول'],None,None,"['یک اکسسوری جذاب می\u200cتواند به استایلتان هویت ببخشد. تل سر آگا، با طرح خیره کننده و دوام مثال زدنی، خود را در میان دیگر عناصر استایلتان جا می\u200cدهد.\u200c\u200c\u200c', 'جزئیات محصول\nاز مجموعه مشترک آگا و لیلا.\nاز جنس حریر و کرپ', 'توضیحات محصول\nتل\u200cهای آگا نتیجه\u200cی همکاری لیلا کیا طراح لباس و آگا\u200c است که در راستای مد پایدار از اضافات پارچه\u200cها تولید شده اند.']"
243,https://diza.gallery/product-1271/black_puffer_vest_pariya_Diza#325736,"['', 'PARIYA AMIRI']",['سایز های محصول'],None,None,"['سادگی، کاربرد، کیفیت بالا و طراحی فارغ از زمان چهار عنصر دی\u200cان\u200cای برند ""پریا امیری"" هستند. این پافر نیز در کنار داشتن تمام این ویژگی ها اثری بدون جنسیت است که به سبب برش راسته\u200cی خود بر هر تنی خوش می\u200cنشیند.', 'جزئیات محصول\nاین جلیقه مناسب سایز 36 تا 42 است.\nروش بسته شدن: دکمه\u200cهای فشاری.\nفارغ از جنسیت.\nمناسب بهار، پاییز و زمستان.']"
244,https://diza.gallery/product-1272/gay_earrings2_BlueForest_Diza#46547482,"['', 'Blue Forest']","['سایز های محصول', 'ناموجود!']",None,None,"['گوشواره\u200cای متواضع و در عین حال صاحب سبک برای کامل کردن پوشش شما. این گوشواره با فرم هندسی و رنگ\u200cهای خنثی و تیره\u200cی خود به راحتی در استایل\u200cهای متفاوت جای می\u200cگیرد.', 'جزئیات محصول\nبه\u200c رنگ خاکستری تیره با ابر و باد روشن\u200cتر.\nگوشواره\u200cی میخی.\nسبک و ضدآب.\nاز مجموعه\u200cی ""شش"".', 'توضیحات محصول\nساختارهای شش\u200cضلعی\u200c\u200c که گوشه گوشه\u200cی طبیعت یافت می\u200cشوند، تمرکز اصلی مجموعه\u200cی اخیر Blue"" Forest"" به نام ""۶"" هستند.']"
245,https://diza.gallery/product-1273/white_hat_Bafo_Diza#2435362,"['', 'bafo']",['سایز های محصول'],None,None,"['هنگامی که طراحی و کیفیت همراه هم می\u200cشوند. کلاه رنگارنگ نتیجه\u200cی کیفیت در پارچه و دوخت و دانش در طراحی\u200c است.', 'جزئیات محصول\nدوخته شده از خز طرح\u200c دار.\nآستر در داخل کلاه.', 'توضیحات محصول\nکالکشن پاییزه ی بافو؛ مشارکت کودک و ارتباط بیشتر او با انچه بر تن دارد.(فعلِ اتصال و انفصال قسمت های مختلف لباس که بدست کودک انجام می گیرد؛ به او ازادی انتخاب می دهد و تنوع در حالت لباس) کودک در لحظه ای که سرشار از ازادی انتخاب است، تکه ها را به هم متصل و یا از هم\u200c جدا می کند.']"
246,https://diza.gallery/product-1275/long_black_dress_Pariya_Diza#3576893,"['', 'PARIYA AMIRI']",['سایز های محصول'],None,None,"['پیراهن بلند یقه کج ""پریا امیری"" با طراحی ساده و مینیمال خود در استایل\u200cهای متفاوت جای دارد. این پیراهن فارق از زمان را با لایه\u200cهای مختلف بپوشید و آن را در استایل تمام\u200c فصول خود داشته باشید.', 'جزئیات محصول\nدوخته شده از چرم مصنوعی با کیفیت.\nاز مجموعه\u200cی شکاف.\nمناسب سایز 36 تا 40.']"
247,https://diza.gallery/product-1277/long_green_striped_coat_A8_Diza#436587853,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,"['انتخابی راحت و فارق از زمان. این اثر با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.', 'جزئیات محصول\nروش بسته شدن : دکمه.\nفارغ از جنسیت.']"
248,https://diza.gallery/product-1278/patoo_puffer_coat_Bibijana_Diza#2345211,"['', 'BIBIJANA']",['سایز های محصول'],None,None,['جزئیات محصول\nمناسب سایز 36 تا 44']
